5.3;31.4;1007.6;5.7
5.4;31.7;1007.5;5.1
5.8;31.3;1007.3;4.5
5.4;31.6;1007;5.2
5.7;31.8;1006.8;4.4
5.6;32;1006.6;5.2
5.7;31.9;1006.4;4.7
5.1;32.3;1006.3;4.8
4.5;32.4;1006.1;5.6
5.2;32.5;1005.9;5.2
4.4;32.9;1005.6;5.1
5.2;32.9;1005.4;4.9
4.7;33.1;1005.2;4.9
4.8;33.1;1004.9;5.1
5.6;33.1;1004.9;4.9
5.2;33;1004.8;4.7
5.1;33.2;1004.8;4.7
4.9;32.6;1004.7;5
4.9;32.3;1004.7;5.1
5.1;32.1;1004.7;5.2
4.9;32;1004.7;4.5
4.7;32;1004.7;4.8
4.7;32.1;1004.7;4.6
5;32.5;1004.7;4.5
5.1;32.5;1004.8;4.2
5.2;32.5;1005;3.7
4.5;32.4;1005.1;3.3
4.8;32.3;1005.2;3.1
4.6;32.1;1005.4;3.3
4.5;31.6;1005.5;3.9
4.2;31.3;1005.7;3.8
3.7;30.8;1005.9;5.6
3.3;30.8;1006;6.8
3.1;30.7;1006;6
3.3;30.5;1005.9;5.6
3.9;30.1;1006.1;6.6
3.8;30.2;1006.2;6.6
5.6;30.1;1006.5;5.1
6.8;30;1006.7;5.1
6;29.7;1006.9;5.7
5.6;29.5;1007.1;6.3
6.6;29.4;1007.3;5.6
6.6;29.2;1007.3;5.3
3.9;25.1;1009;3.9
4.2;25.1;1009;3.6
4.2;25.5;1009.2;4
3.7;25.7;1009.3;3.7
4.5;25.8;1009.4;3.9
4.2;26.1;1009.5;4.2
3.9;26.6;1009.7;3.8
3.6;27;1009.6;4.1
4;27.5;1009.5;4.2
3.7;27.9;1009.5;4.5
3.9;28.3;1009.6;5.5
4.2;28.8;1009.7;5.3
3.8;29.1;1009.6;5.5
4.1;29.4;1009.4;5.4
4.2;30.1;1009.3;5.1
4.5;30;1009.3;4.6
5.5;30.3;1009.2;4.5
5.3;30.3;1009;5.7
5.5;30.7;1009;5.7
5.4;30.7;1009;0
5.1;31;1008.9;4.7
4.6;31.2;1008.7;4.9
4.5;31.6;1008.6;5.8
5.7;31.5;1008.5;5.7
5.7;31.5;1008.3;5.5
4.7;31.8;1008.1;6.1
4.9;31.1;1008;6
5.8;30.2;1007.9;6.1
5.7;30;1007.8;5.8
5.5;30.3;1007.7;5.7
5.6;30.2;1007.5;5.7
6.1;30.3;1007.3;5.3
6;30.6;1007.2;5.1
6.1;30.7;1007.1;5.5
5.8;30.9;1006.9;5.2
5.7;31.2;1006.8;4.6
5.7;31;1006.6;5.1
5.3;31.2;1006.5;4.2
5.1;31.3;1006.3;5.1
5.5;31.4;1006;5.4
5.2;31.5;1005.9;5.2
4.6;31.8;1005.8;4.7
5.1;31.8;1005.7;4.3
4.2;32.4;1005.6;5.2
5.1;31.9;1005.5;5.2
5.4;31.6;1005.5;4.6
5.2;31.5;1005.5;4.7
4.7;31.9;1005.5;4.6
4.3;32.1;1005.4;4.3
5.2;32;1005.5;3.9
5.2;31.6;1005.6;4.4
4.6;31.5;1005.6;3.9
4.7;31.5;1005.6;3.3
4.6;31.6;1005.6;3.8
4.3;31.7;1005.6;3.8
3.9;31.8;1005.7;3.7
4.4;31.8;1005.9;4
3.9;31.6;1006;3.4
3.3;31.5;1006;2.8
3.8;31.4;1006.1;2.7
3.8;31.4;1006.3;2.4
3.7;31.2;1006.4;2.1
4;31.1;1006.5;1.6
3.4;30.9;1006.8;0.5
2.8;30.7;1006.9;2.2
2.7;30.6;1007;2.6
2.4;30.6;1007.2;1.3
2.1;30.5;1007.4;1.1
1.6;30.4;1007.6;1.7
0.5;30.4;1007.8;3.3
2.2;30.1;1008;2.8
2.6;29.6;1008.2;2.8
1.3;29.5;1008.4;3.7
1.1;29.4;1008.6;3.7
1.7;29.5;1008.7;3.5
3.3;29.6;1008.7;2.4
2.8;29.2;1008.9;2.6
2.8;29.2;1009;2.8
3.7;29.2;1009.1;3.4
3.7;28.9;1009.2;3.4
3.5;28.8;1009.3;3.3
2.4;28.7;1009.5;3.6
2.6;28.5;1009.5;2.9
2.8;28.4;1009.5;3.1
3.4;28.3;1009.4;4.7
3.4;28.2;1009.5;4.6
3.3;28.2;1009.6;3.3
3.6;28.1;1009.5;3.3
2.9;28;1009.7;3.2
3.1;28;1009.6;3.7
4.7;28.1;1009.5;3.2
4.6;27.9;1009.5;3.1
3.3;27.7;1009.5;1.6
3.3;27.6;1009.7;1.1
3.2;27.4;1009.7;0.7
3.7;27.2;1009.7;1.3
3.2;27;1009.7;1.1
3.1;26.8;1009.6;2.1
1.6;26.5;1009.6;2.7
1.1;26.4;1009.6;2.6
0.7;26.4;1009.5;2.4
1.3;26.3;1009.3;2.6
1.1;26.2;1009.2;3.2
2.1;26.2;1009;3.2
2.7;26.3;1008.8;4
2.6;26;1008.8;4.6
2.4;26;1008.6;4.2
2.6;25.9;1008.6;4.1
3.2;25.8;1008.6;4.4
3.2;25.8;1008.6;4.2
4;25.6;1008.5;3.3
4.6;25.4;1008.4;4.2
4.2;25.2;1008.3;4.3
4.1;24.9;1008.2;3.8
4.4;24.8;1008.2;4.2
4.2;24.7;1008;4
3.3;24.7;1008;3.9
4.2;24.5;1007.9;3.4
4.3;24.4;1007.8;3.8
3.8;24.3;1007.7;3.9
4.2;24.3;1007.7;4
4;24.2;1007.7;4.4
3.9;24;1007.7;4.5
3.4;24;1007.7;4.3
3.8;24;1007.6;4.2
3.9;23.9;1007.6;4
4;23.8;1007.6;3.5
4.4;23.9;1007.6;3.7
4.5;23.8;1007.8;3.9
4.3;23.6;1007.9;3.7
4.2;23.5;1008;3.6
4;23.5;1008.1;3.4
3.5;23.6;1008.2;3.2
3.7;23.6;1008.2;3.1
3.9;23.6;1008.3;3
3.7;23.7;1008.3;3
3.6;23.7;1008.4;3.8
3.4;23.8;1008.4;4.2
3.2;23.8;1008.4;3.9
3.1;24;1008.6;3.4
3;24.1;1008.8;3.8
3;24.4;1009;4.2
3.8;24.4;1009;4
4.2;24.8;1009.3;3.9
3.9;24.9;1009.4;4.2
3.4;25.3;1009.7;4.1
3.8;25.5;1009.9;4.1
4.2;25.7;1010;4.3
4;26;1010;3.8
3.9;26.2;1010;3.3
4.2;26.4;1010;3.5
4.1;26.7;1010;3.8
4.1;27.3;1010;3.1
4.3;27.4;1010.1;3.8
3.8;27.8;1010;4.2
3.3;28.6;1009.9;3.9
3.5;28.7;1009.7;4
3.8;28.7;1009.7;4.2
3.1;29.2;1009.7;4.9
3.8;29.3;1009.6;5.2
4.2;29;1009.5;4.8
3.9;29.1;1009.5;5.6
4;29.3;1009.2;0
4.2;30;1009.1;5.6
4.9;30;1009;5.5
5.2;30;1008.9;5.5
4.8;30;1008.8;4.9
5.6;30;1008.6;4.9
5.6;30.1;1008.2;5.1
5.5;30.7;1008.1;5.5
5.5;30.4;1007.8;5.3
4.9;30.7;1007.5;4.7
4.9;30.8;1007.3;5.4
5.5;31.1;1007.1;5.1
5.1;31.1;1007;5.1
5.5;31.3;1006.8;5.5
5.3;31.3;1006.7;5
4.7;31.5;1006.4;4.8
5.4;31.6;1006.3;4.5
5.1;31.8;1006.2;5.4
5.1;32;1006.2;4.4
5.5;31.9;1006.1;4.8
5;32;1006;4.8
4.8;32.2;1005.9;4.6
4.5;32.2;1005.8;5.1
5.4;32.1;1005.6;4.3
4.4;31.9;1005.6;4.1
4.8;31.7;1005.5;4.4
4.8;31.9;1005.5;4.4
4.6;31.9;1005.5;4.7
5.1;31.8;1005.4;4.2
4.3;31.7;1005.4;4.3
4.1;31.5;1005.4;4.3
4.4;31.5;1005.4;4.2
4.4;31.4;1005.4;4.4
4.7;31.4;1005.5;4
4.2;31.3;1005.6;4.2
4.3;31.3;1005.7;3.3
4.3;31.4;1005.8;3.8
4.2;31.2;1005.8;3.8
4.4;31.1;1005.9;3.6
4;31.1;1006;3.1
4.2;31.1;1006.1;3.3
3.3;30.9;1006.2;3.5
3.8;30.8;1006.3;3.2
3.8;30.7;1006.3;3.1
3.6;30.6;1006.4;2.5
3.1;30.4;1006.5;2.9
3.3;30.3;1006.7;2.4
3.5;30.2;1006.9;1.9
3.2;30;1007.1;2.3
3.1;29.9;1007.3;2.1
2.5;29.8;1007.4;2.5
2.9;29.8;1007.5;3
2.4;29.7;1007.7;3.5
1.9;29.5;1007.8;3.8
2.3;29.4;1007.8;4.1
2.1;29.3;1007.9;3.7
2.5;29.3;1008;3.9
3;29.3;1008.1;3.7
3.5;29.2;1008.2;3.6
3.8;28.8;1008.3;4.2
4.1;28.5;1008.4;3.9
3.7;28.1;1008.4;3
3.9;27.9;1008.5;3.6
3.7;27.9;1008.6;3.1
3.6;27.7;1008.7;3
4.2;27.6;1008.8;2.9
3.9;27.5;1008.8;3
3;27.3;1008.8;2.8
3.6;27.2;1008.7;3.3
3.1;27.1;1008.8;3.2
3;27.1;1008.8;3
2.9;27;1008.8;2.9
3;26.8;1008.9;2.5
2.8;26.6;1008.8;2.1
3.3;26.5;1008.8;2.7
3.2;26.3;1008.8;2
3;26.1;1008.8;2.1
2.9;26.1;1008.9;2.8
2.5;25.9;1008.9;2.6
2.1;25.9;1008.9;2.8
2.7;25.8;1008.8;2.6
2;25.7;1008.7;3.1
2.1;25.6;1008.7;3.3
2.8;25.4;1008.7;3
2.6;25.1;1008.6;2.9
2.8;25;1008.5;2.2
2.6;24.9;1008.5;2.4
3.1;24.8;1008.4;2.1
3.3;24.7;1008.2;2.7
3;24.6;1008.1;2.9
2.9;24.6;1007.9;3.3
2.2;24.6;1007.7;3.2
2.4;24.6;1007.7;2.5
2.1;24.4;1007.6;2
2.7;24.3;1007.7;2.9
2.9;24.2;1007.6;2
3.3;24.2;1007.5;3.4
3.2;24.1;1007.5;3.8
2.5;24;1007.4;3.2
2;23.9;1007.5;2.9
2.9;23.8;1007.4;3
2;23.8;1007.4;3.5
3.4;23.7;1007.4;3.7
3.8;23.7;1007.5;3.6
3.2;23.7;1007.5;3.2
2.9;23.6;1007.4;3.3
3;23.6;1007.4;3.2
3.5;23.5;1007.2;2.8
3.7;23.5;1007.2;2.9
3.6;23.5;1007.2;2.6
3.2;23.4;1007.2;3
3.3;23.3;1007.4;3.1
3.2;23.3;1007.3;3
2.8;23.3;1007.5;2.8
2.9;23.2;1007.6;3.1
2.6;23.2;1007.8;3.2
3;23.1;1007.9;3.5
3.1;23.1;1008;3.2
3;23;1008.2;2.8
2.8;23.1;1008.4;3
3.1;23.1;1008.5;2.9
3.2;23.1;1008.6;3
3.5;23.3;1008.6;3.1
3.2;23.4;1008.7;3.1
2.8;23.8;1009.1;2.5
3;23.9;1009.1;2.8
2.9;24.2;1009.1;1.9
3;24.4;1009.3;1.5
3.1;24.7;1009.3;2.3
3.1;25.1;1009.4;2.2
2.5;25.5;1009.4;1.4
2.8;25.8;1009.4;1.8
1.9;26.4;1009.4;2.1
1.5;26.9;1009.5;2
2.3;27.6;1009.5;2.6
2.2;27.8;1009.6;3.4
1.4;27.8;1009.6;4.4
1.8;27.8;1009.5;4.5
2.1;27.1;1009.5;4.7
2;27.5;1009.4;4.7
2.6;29;1009.4;4.8
3.4;30;1009.3;5.1
4.4;30.1;1009.1;4.7
4.5;30.3;1009;0
4.7;30.5;1008.8;5.4
4.7;30.7;1008.7;5.3
4.8;30.7;1008.6;5.6
5.1;30.9;1008.5;5.4
4.7;31.1;1008.4;6.1
5.4;31.5;1008.3;5
5.3;31.4;1008.2;5.3
5.6;31.6;1008.1;4.7
5.4;31.5;1008.1;4.8
6.1;31.6;1007.9;5.4
5.5;31.6;1007.8;5
5;31.9;1007.6;4.2
5.3;31.8;1007.4;4.4
4.7;32.1;1007.3;3.9
4.8;32.3;1007.1;4.8
5.4;31.4;1007;4.5
5;32.1;1006.8;4.8
4.2;32.2;1006.6;4
4.4;32.1;1006.6;4.7
3.9;32;1006.4;4.9
4.8;31.4;1006.4;4.7
4.5;31.6;1006.3;4.8
4.8;31.7;1006.1;5.6
4;32.2;1006.1;4.9
4.7;31.5;1006;4.8
4.9;31.9;1005.9;4.5
4.7;31.8;1005.8;4.5
4.8;32.3;1005.8;4.6
5.6;32.3;1005.7;4.5
4.9;32;1005.7;4.8
4.8;32;1005.7;5.3
4.5;31.8;1005.7;4.5
4.5;32.1;1005.7;4.3
4.6;31.7;1005.8;4.6
4.5;31.8;1005.9;4.2
4.8;31.6;1006;3.9
5.3;31.3;1006.1;3.6
4.5;31.3;1006.3;3.1
4.3;31.4;1006.4;3.2
4.6;31.4;1006.5;3.1
4.2;31.1;1006.7;3.4
3.9;31;1006.8;2.4
3.6;31;1006.8;3
3.1;30.9;1007;2.8
3.2;30.7;1007.1;2.9
3.1;30.7;1007.2;2.9
3.4;30.6;1007.4;2.6
2.4;30.4;1007.7;2.7
3;30.4;1007.9;2.8
2.8;30.3;1007.9;3.2
2.9;30.1;1008;2.9
2.9;29.9;1008;3
2.6;29.6;1008.1;2.1
2.7;29.4;1008.2;1.1
2.8;29.2;1008.2;1.4
3.2;29;1008.3;1.7
2.9;28.9;1008.5;2
3;28.7;1008.6;2.9
2.1;28.5;1008.7;2.8
1.1;28.1;1008.9;3.1
1.4;27.9;1009;2.9
1.7;27.8;1009.2;3.1
2;27.9;1009.3;2.6
2.9;27.9;1009.5;1.8
2.8;27.9;1009.5;2.2
3.1;27.7;1009.5;0.7
2.9;27.6;1009.6;0.9
3.1;27.4;1009.5;1.3
2.6;27.2;1009.5;1.8
1.8;27;1009.4;2.1
2.2;26.8;1009.4;2.6
0.7;26.6;1009.4;3
0.9;26.5;1009.2;3.2
1.3;26.5;1009.2;2.9
1.8;26.5;1009.2;3.2
2.1;26.4;1009.2;3.1
2.6;26.3;1009.2;3.6
3;26.2;1009.2;3
3.2;26.1;1009.3;3.4
2.9;26;1009.3;3.1
3.2;25.8;1009.2;3.2
3.1;25.7;1009.3;3.3
3.6;25.6;1009.2;2.4
3;25.4;1009.1;3
3.4;25.4;1009;2.8
3.1;25.2;1008.9;2
3.2;25.1;1008.9;2.1
3.3;24.9;1008.8;2.3
2.4;24.8;1008.7;1.9
3;24.7;1008.6;2.6
2.8;24.6;1008.5;2
2;24.6;1008.4;1.6
2.1;24.6;1008.3;2.3
2.3;24.6;1008.2;2.7
1.9;24.6;1008.2;2.2
2.6;24.5;1008.1;2.3
2;24.3;1008.1;2.3
1.6;24.2;1008.1;2.4
2.3;24.1;1008;3.1
2.7;24;1008;2.7
2.2;23.9;1007.9;2.8
2.3;24;1007.9;2.9
2.3;23.9;1008;3
2.4;23.7;1007.9;2.6
3.1;23.7;1007.8;2.8
2.7;23.6;1007.8;2.9
2.8;23.6;1007.9;3
2.9;23.6;1008;2.9
3;23.5;1008.1;2.6
2.6;23.5;1008.2;2.4
2.8;23.4;1008.4;2.7
2.9;23.4;1008.4;2.9
3;23.5;1008.4;2.7
2.9;23.5;1008.4;3.1
2.6;23.4;1008.6;2.8
2.4;23.4;1008.7;3.4
2.7;23.4;1008.7;3.7
2.9;23.4;1008.8;3.4
2.7;23.4;1009;3.9
3.1;23.4;1009;3.9
2.8;23.5;1009.1;3.9
3.4;23.6;1009.3;3.6
3.7;23.8;1009.4;3.6
3.4;24.1;1009.7;3.3
3.9;24.2;1009.6;1.6
3.9;24.3;1009.8;1
3.9;24.5;1010;1
3.6;24.8;1010.2;0.9
3.6;24.8;1010.3;0.1
3.3;25;1010.2;0.3
1.6;25.2;1010.2;0.6
1;25.5;1010.3;1.1
1;25.7;1010.4;1.1
0.9;26.3;1010.4;1.1
0.1;26.9;1010.4;2.3
0.3;27.7;1010.4;2.9
0.6;28.1;1010.4;3.3
1.1;28.7;1010.3;4
1.1;28.9;1010.2;3.7
1.1;28.7;1010.1;3.8
2.3;29.3;1010.1;4.1
2.9;29.4;1010;4
3.3;29;1009.9;0
4;28.7;1009.8;3.7
3.7;28.4;1009.7;4
3.8;28.8;1009.5;3.9
4.1;28.8;1009.3;4.2
4;28.9;1009.2;5.3
3.7;29.6;1008.9;5.7
4;29.9;1008.7;5.5
3.9;29.9;1008.5;5.7
4.2;30.2;1008.2;5.6
5.3;30;1008;5.6
5.7;30.1;1007.8;5.5
5.7;30.1;1007.5;5.6
5.5;30.2;1007.3;5.2
5.7;30.4;1007.2;5.6
5.6;30.4;1007.1;5.6
5.6;30.5;1007;5.1
5.5;30.6;1006.9;4.9
5.6;30.5;1006.7;4.8
5.2;30.6;1006.5;5.1
5.6;30.6;1006.4;5.1
5.6;30.6;1006.3;5.2
5.1;30.8;1006.2;5.2
4.9;30.9;1006.1;5
4.8;31;1005.9;5
5.1;31;1005.9;4.5
5.1;31.1;1005.8;4
5.2;31.1;1005.8;4.6
5.2;31.2;1005.8;4.2
5;31.3;1005.8;3.5
5;31.4;1005.8;3.1
4.5;31.4;1005.8;1.9
4;31.9;1005.9;1.4
4.6;32;1005.9;0.6
4.2;31.9;1006;1.2
3.5;31.9;1006;2
3.1;31.7;1006.1;3.2
1.9;31.8;1006.3;3
1.4;31.5;1006.5;3.3
0.6;30.7;1006.6;3.8
1.2;30.8;1006.7;3.8
2;31.1;1006.7;3.5
3.2;31.3;1006.7;3.6
3;30.4;1006.8;3.5
3.3;30.1;1007;3.5
3.8;29.9;1007.3;2.8
3.8;29.9;1007.5;2.6
3.5;30;1007.7;1.9
3.6;29.9;1007.8;1.2
3.5;29.6;1008;0.3
3.5;29.5;1008.1;0.6
2.8;29.2;1008.2;0.5
2.6;29;1008.3;1.1
1.9;29.1;1008.4;2.7
1.2;29;1008.6;2.5
0.3;28.9;1008.7;3.1
0.6;28.7;1008.8;3.2
0.5;28.6;1008.9;3.6
1.1;28.6;1008.9;3.7
2.7;28.5;1008.9;3.7
2.5;28.4;1009.1;3.8
3.1;28.1;1009.2;3.7
3.2;27.9;1009.2;3.5
3.6;27.6;1009.4;3.1
3.7;27.3;1009.4;2.7
3.7;27.1;1009.4;2.4
3.8;26.8;1009.4;2.9
3.7;26.9;1009.4;2.3
3.5;26.7;1009.4;2.6
3.1;26.7;1009.5;2.6
2.7;26.7;1009.6;3.1
2.4;26.6;1009.6;3
2.9;26.4;1009.6;3.2
2.3;26.1;1009.6;4
2.6;26;1009.4;4
2.6;25.8;1009.3;3.2
3.1;25.9;1009.2;3.4
3;25.7;1009.3;3
3.2;25.6;1009.2;2.5
4;25.4;1009.1;3.2
4;25.2;1009;2.9
3.2;25.1;1008.9;2.3
3.4;25.1;1008.7;2.2
3;25.1;1008.7;2.9
2.5;25;1008.8;3
3.2;25;1008.9;2.6
2.9;24.9;1008.8;2.2
2.3;24.7;1008.7;2.4
2.2;24.7;1008.6;3.3
2.9;24.6;1008.6;3.5
3;24.5;1008.5;3.3
2.6;24.5;1008.4;3
2.2;24.5;1008.3;2.6
2.4;24.5;1008.2;3.1
3.3;24.5;1008.1;3.4
3.5;24.4;1008;3.4
3.3;24.4;1008;3.3
3;24.2;1008;3.4
2.6;24.2;1008;3.5
3.1;24.2;1007.9;3.5
3.4;24.1;1008;3.5
3.4;24;1008.1;3.8
3.3;23.9;1008;3.1
3.4;23.9;1008;3.1
3.5;23.8;1008.1;2.5
3.5;23.7;1008.1;2.8
3.5;23.6;1008.1;2.1
3.8;23.5;1008.2;1.6
3.1;23.4;1008.2;1.9
3.1;23.3;1008.2;1.8
2.5;23.2;1008.3;1.9
2.8;23.2;1008.3;1.8
2.1;23.1;1008.3;2.2
1.6;23.1;1008.3;1.9
1.9;23.2;1008.4;1.4
1.8;23.2;1008.4;2.3
1.9;23.2;1008.4;1.7
1.8;23;1008.4;1.8
2.2;23.1;1008.5;0.4
1.9;23.1;1008.5;0.9
1.4;23.1;1008.6;1.6
2.3;23.2;1008.7;1.1
1.7;23.3;1008.9;0.4
1.8;23.5;1009;0.7
0.4;24;1009.2;0.6
0.9;24.1;1009.2;0.9
1.6;24.5;1009.3;0.9
1.1;24.7;1009.4;0.7
0.4;25;1009.6;1.6
0.7;25.3;1009.7;1.7
0.6;26;1009.7;2
0.9;26.6;1009.8;1.9
0.9;26.2;1009.8;2.1
0.7;26.5;1009.9;1.8
1.6;26.7;1010.1;1.7
1.7;26.7;1010;1.9
2;26.7;1010;1.9
1.9;26.7;1010;2.2
2.1;26.7;1010;2.2
1.8;26.8;1010;2.3
1.7;26.9;1010;2.4
1.9;26.9;1009.9;3
1.9;27;1009.9;2.4
2.2;27.1;1009.8;0
2.2;27.3;1009.6;2.7
2.3;27.5;1009.5;3
2.4;27.7;1009.3;3
3;27.7;1009.3;3
2.4;28;1009.2;2.7
2.7;28.2;1009;3.7
3;28.4;1008.9;3.8
3;28.4;1008.8;3.8
3;28.6;1008.6;4.3
2.7;28.8;1008.5;4.5
3;29.2;1008.3;5.1
3.7;29.6;1008.2;4.3
3.8;29.6;1008;5
3.8;29.7;1007.8;4.8
4.3;29.7;1007.6;4.5
4.5;30.1;1007.4;4.3
5.1;30.3;1007.2;3.6
4.3;30.8;1007.1;3.9
5;30.4;1006.9;3.6
4.8;30.5;1006.8;3.7
4.5;30.4;1006.7;2.3
4.3;30.6;1006.6;2.6
3.6;30.7;1006.6;3.4
3.9;30.9;1006.5;3.9
3.6;30.4;1006.4;3.8
3.7;30.4;1006.4;4.2
2.3;30.5;1006.4;3.8
2.6;30;1006.5;4
3.4;29.6;1006.5;3.4
3.9;29.3;1006.5;3.4
3.8;29.1;1006.5;3.1
4.2;29;1006.5;3
3.8;29;1006.5;3.5
4;28.9;1006.6;3.4
3.4;28.9;1006.6;3.3
3.4;28.8;1006.7;3.2
3.1;28.9;1006.8;3.1
3;28.9;1006.8;3
3.5;28.8;1006.9;2.9
